entity_id,state,last_changed
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.663,2026-05-13T08:36:24.123Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.664,2026-05-13T08:36:29.127Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.665,2026-05-13T08:36:34.124Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.666,2026-05-13T08:36:39.144Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.667,2026-05-13T08:36:44.173Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.668,2026-05-13T08:36:54.142Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.669,2026-05-13T08:36:59.146Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.67,2026-05-13T08:37:04.149Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.671,2026-05-13T08:37:09.151Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.672,2026-05-13T08:37:19.159Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.673,2026-05-13T08:37:24.159Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.674,2026-05-13T08:37:29.163Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.675,2026-05-13T08:37:39.169Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.676,2026-05-13T08:37:44.171Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.677,2026-05-13T08:37:49.175Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.678,2026-05-13T08:37:54.179Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.679,2026-05-13T08:38:04.184Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.68,2026-05-13T08:38:09.187Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.681,2026-05-13T08:38:14.201Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.682,2026-05-13T08:38:24.197Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.683,2026-05-13T08:38:29.200Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.684,2026-05-13T08:38:34.202Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.685,2026-05-13T08:38:39.205Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.686,2026-05-13T08:38:49.211Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.687,2026-05-13T08:38:54.214Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.688,2026-05-13T08:38:59.211Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.689,2026-05-13T08:39:09.223Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.69,2026-05-13T08:39:14.226Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.691,2026-05-13T08:39:19.230Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.692,2026-05-13T08:39:24.233Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.693,2026-05-13T08:39:34.233Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.694,2026-05-13T08:39:39.242Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.695,2026-05-13T08:39:44.245Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.696,2026-05-13T08:39:54.250Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.697,2026-05-13T08:39:59.253Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.698,2026-05-13T08:40:04.256Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.699,2026-05-13T08:40:09.255Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.7,2026-05-13T08:40:19.266Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.701,2026-05-13T08:40:24.303Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.702,2026-05-13T08:40:29.275Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.703,2026-05-13T08:40:39.278Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.704,2026-05-13T08:40:44.275Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.705,2026-05-13T08:40:49.285Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.706,2026-05-13T08:40:59.291Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.707,2026-05-13T08:41:04.299Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.708,2026-05-13T08:41:09.296Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.709,2026-05-13T08:41:14.299Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.71,2026-05-13T08:41:24.306Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.711,2026-05-13T08:41:30.450Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.712,2026-05-13T08:41:34.310Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.713,2026-05-13T08:41:44.316Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.714,2026-05-13T08:41:49.319Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.715,2026-05-13T08:41:54.317Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.716,2026-05-13T08:41:59.328Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.717,2026-05-13T08:42:09.331Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.718,2026-05-13T08:42:14.337Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.719,2026-05-13T08:42:19.339Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.72,2026-05-13T08:42:29.338Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.721,2026-05-13T08:42:34.395Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.722,2026-05-13T08:42:39.399Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.723,2026-05-13T08:42:44.403Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.724,2026-05-13T08:42:54.416Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.725,2026-05-13T08:42:59.412Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.726,2026-05-13T08:43:04.460Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.727,2026-05-13T08:43:14.424Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.728,2026-05-13T08:43:19.417Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.729,2026-05-13T08:43:24.456Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.73,2026-05-13T08:43:34.459Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.731,2026-05-13T08:43:39.440Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.732,2026-05-13T08:43:44.465Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.733,2026-05-13T08:43:49.442Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.734,2026-05-13T08:43:59.447Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.735,2026-05-13T08:44:04.462Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.736,2026-05-13T08:44:09.453Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.737,2026-05-13T08:44:19.460Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.738,2026-05-13T08:44:24.511Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.739,2026-05-13T08:44:29.465Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.74,2026-05-13T08:44:39.477Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.741,2026-05-13T08:44:44.475Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.742,2026-05-13T08:44:49.486Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.743,2026-05-13T08:44:54.481Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.744,2026-05-13T08:45:04.481Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.745,2026-05-13T08:45:09.492Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.746,2026-05-13T08:45:14.495Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.749,2026-05-13T08:45:33.490Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.75,2026-05-13T08:45:43.504Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.751,2026-05-13T08:45:48.478Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.752,2026-05-13T08:45:53.480Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.753,2026-05-13T08:46:03.497Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.754,2026-05-13T08:46:08.483Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.755,2026-05-13T08:46:13.492Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.756,2026-05-13T08:46:23.498Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.757,2026-05-13T08:46:28.501Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.758,2026-05-13T08:46:33.504Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.759,2026-05-13T08:46:38.508Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.76,2026-05-13T08:46:48.513Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.761,2026-05-13T08:46:53.528Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.762,2026-05-13T08:46:58.527Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.763,2026-05-13T08:47:08.533Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.764,2026-05-13T08:47:13.533Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.765,2026-05-13T08:47:18.525Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.766,2026-05-13T08:47:23.539Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.767,2026-05-13T08:47:33.543Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.768,2026-05-13T08:47:38.546Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.769,2026-05-13T08:47:43.562Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.77,2026-05-13T08:47:53.545Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.771,2026-05-13T08:47:58.560Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.772,2026-05-13T08:48:03.563Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.773,2026-05-13T08:48:13.602Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.774,2026-05-13T08:48:18.575Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.775,2026-05-13T08:48:23.584Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.776,2026-05-13T08:48:33.581Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.777,2026-05-13T08:48:38.585Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.778,2026-05-13T08:48:43.584Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.779,2026-05-13T08:48:48.595Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.78,2026-05-13T08:48:58.595Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.781,2026-05-13T08:49:03.588Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.782,2026-05-13T08:49:08.602Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.783,2026-05-13T08:49:18.607Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.784,2026-05-13T08:49:23.610Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.785,2026-05-13T08:49:28.617Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.786,2026-05-13T08:49:38.615Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.787,2026-05-13T08:49:43.623Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.788,2026-05-13T08:49:48.626Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.789,2026-05-13T08:49:53.628Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.79,2026-05-13T08:50:03.637Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.791,2026-05-13T08:50:08.637Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.792,2026-05-13T08:50:13.638Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.793,2026-05-13T08:50:23.665Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.794,2026-05-13T08:50:28.652Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.795,2026-05-13T08:50:34.153Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.796,2026-05-13T08:50:44.127Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.797,2026-05-13T08:50:49.129Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.798,2026-05-13T08:50:54.132Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.799,2026-05-13T08:50:59.138Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.8,2026-05-13T08:51:09.141Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.801,2026-05-13T08:51:14.144Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.802,2026-05-13T08:51:19.149Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.803,2026-05-13T08:51:29.159Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.804,2026-05-13T08:51:34.161Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.805,2026-05-13T08:51:39.164Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.806,2026-05-13T08:51:49.171Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.807,2026-05-13T08:51:54.173Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.808,2026-05-13T08:51:59.186Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.809,2026-05-13T08:52:04.179Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.81,2026-05-13T08:52:14.183Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.811,2026-05-13T08:52:19.192Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.812,2026-05-13T08:52:24.189Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.813,2026-05-13T08:52:34.210Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.814,2026-05-13T08:52:39.200Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.815,2026-05-13T08:52:44.227Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.816,2026-05-13T08:52:54.261Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.817,2026-05-13T08:52:59.214Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.818,2026-05-13T08:53:04.216Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.819,2026-05-13T08:53:14.222Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.82,2026-05-13T08:53:19.225Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.821,2026-05-13T08:53:24.254Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.822,2026-05-13T08:53:29.240Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.823,2026-05-13T08:53:39.237Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.824,2026-05-13T08:53:44.262Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.825,2026-05-13T08:53:49.242Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.826,2026-05-13T08:53:59.248Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.827,2026-05-13T08:54:04.242Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.828,2026-05-13T08:54:09.255Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.829,2026-05-13T08:54:19.260Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.83,2026-05-13T08:54:24.263Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.831,2026-05-13T08:54:29.348Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.832,2026-05-13T08:54:39.262Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.833,2026-05-13T08:54:44.276Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.834,2026-05-13T08:54:49.280Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.835,2026-05-13T08:54:59.284Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.836,2026-05-13T08:55:04.288Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.837,2026-05-13T08:55:09.291Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.838,2026-05-13T08:55:14.306Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.839,2026-05-13T08:55:24.303Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.84,2026-05-13T08:55:29.303Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.841,2026-05-13T08:55:34.308Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.842,2026-05-13T08:55:44.313Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.843,2026-05-13T08:55:49.333Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.844,2026-05-13T08:55:54.318Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.845,2026-05-13T08:56:04.378Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.846,2026-05-13T08:56:09.408Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.847,2026-05-13T08:56:14.376Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.848,2026-05-13T08:56:24.381Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.849,2026-05-13T08:56:29.385Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.85,2026-05-13T08:56:34.419Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.851,2026-05-13T08:56:39.395Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.852,2026-05-13T08:56:49.430Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.853,2026-05-13T08:56:54.427Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.854,2026-05-13T08:56:59.405Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.855,2026-05-13T08:57:09.420Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.856,2026-05-13T08:57:14.416Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.857,2026-05-13T08:57:19.409Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.858,2026-05-13T08:57:29.428Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.859,2026-05-13T08:57:34.466Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.86,2026-05-13T08:57:39.432Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.861,2026-05-13T08:57:49.437Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.862,2026-05-13T08:57:54.432Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.863,2026-05-13T08:57:59.445Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.864,2026-05-13T08:58:09.450Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.865,2026-05-13T08:58:14.452Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.866,2026-05-13T08:58:19.459Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.867,2026-05-13T08:58:24.811Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.868,2026-05-13T08:58:34.822Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.869,2026-05-13T08:58:39.848Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.87,2026-05-13T08:58:44.857Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.871,2026-05-13T08:58:54.827Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.872,2026-05-13T08:58:59.830Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.873,2026-05-13T08:59:04.831Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.874,2026-05-13T08:59:14.865Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.875,2026-05-13T08:59:19.835Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.876,2026-05-13T08:59:24.845Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.877,2026-05-13T08:59:34.850Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.878,2026-05-13T08:59:39.862Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.879,2026-05-13T08:59:44.878Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.88,2026-05-13T08:59:54.857Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.881,2026-05-13T08:59:59.866Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.882,2026-05-13T09:00:04.869Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.883,2026-05-13T09:00:14.873Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.884,2026-05-13T09:00:19.887Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.885,2026-05-13T09:00:24.883Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.886,2026-05-13T09:00:34.886Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.887,2026-05-13T09:00:39.898Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.888,2026-05-13T09:00:44.892Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.889,2026-05-13T09:00:54.910Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.89,2026-05-13T09:00:59.914Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.891,2026-05-13T09:01:04.899Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.892,2026-05-13T09:01:09.908Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.893,2026-05-13T09:01:19.923Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.894,2026-05-13T09:01:24.917Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.895,2026-05-13T09:01:29.921Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.896,2026-05-13T09:01:39.927Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.897,2026-05-13T09:01:44.929Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.898,2026-05-13T09:01:49.935Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.899,2026-05-13T09:01:59.943Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.9,2026-05-13T09:02:04.945Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.901,2026-05-13T09:02:09.948Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.902,2026-05-13T09:02:19.951Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.903,2026-05-13T09:02:24.962Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.904,2026-05-13T09:02:29.958Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.905,2026-05-13T09:02:39.968Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.906,2026-05-13T09:02:44.973Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.907,2026-05-13T09:02:49.963Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.908,2026-05-13T09:03:00.017Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.909,2026-05-13T09:03:04.978Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.91,2026-05-13T09:03:09.981Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.911,2026-05-13T09:03:19.994Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.912,2026-05-13T09:03:24.989Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.913,2026-05-13T09:03:29.996Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.914,2026-05-13T09:03:39.999Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.915,2026-05-13T09:03:45.002Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.916,2026-05-13T09:03:50.008Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.917,2026-05-13T09:04:00.006Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.918,2026-05-13T09:04:05.014Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.919,2026-05-13T09:04:10.019Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.92,2026-05-13T09:04:15.021Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.921,2026-05-13T09:04:25.028Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.922,2026-05-13T09:04:30.033Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.923,2026-05-13T09:04:35.028Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.924,2026-05-13T09:04:45.040Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.925,2026-05-13T09:04:50.043Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.926,2026-05-13T09:04:55.075Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.927,2026-05-13T09:05:05.057Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.928,2026-05-13T09:05:10.048Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.929,2026-05-13T09:05:15.072Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.93,2026-05-13T09:05:25.101Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.931,2026-05-13T09:05:30.066Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.932,2026-05-13T09:05:35.071Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.933,2026-05-13T09:05:45.069Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.934,2026-05-13T09:05:50.078Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.935,2026-05-13T09:05:55.087Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.936,2026-05-13T09:06:05.087Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.937,2026-05-13T09:06:10.091Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.938,2026-05-13T09:06:15.098Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.939,2026-05-13T09:06:25.106Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.94,2026-05-13T09:06:30.114Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.941,2026-05-13T09:06:35.113Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.942,2026-05-13T09:06:45.809Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.943,2026-05-13T09:06:50.807Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.944,2026-05-13T09:06:56.402Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.945,2026-05-13T09:07:01.400Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.946,2026-05-13T09:07:11.406Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.947,2026-05-13T09:07:16.403Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.948,2026-05-13T09:07:21.413Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6252.949,2026-05-13T09:07:31.418Z
