time_utc,ashp_kwh,temperature_2m,wind_speed_10m,shortwave_radiation
2025-11-09T15:00:00Z,0.6069999999999709,7.4,4.6,16.0
2025-11-09T16:00:00Z,0.018000000000029104,7.2,4.0,0.0
2025-11-09T17:00:00Z,0.017999999999574356,7.1,4.1,0.0
2025-11-09T18:00:00Z,0.018000000000029104,7.2,4.7,0.0
2025-11-09T19:00:00Z,0.018000000000029104,7.0,5.3,0.0
2025-11-09T20:00:00Z,0.01900000000023283,6.8,5.7,0.0
2025-11-09T21:00:00Z,0.5409999999997126,6.6,6.6,0.0
2025-11-09T22:00:00Z,0.261000000000422,6.7,6.5,0.0
2025-11-09T23:00:00Z,0.018999999999778083,6.7,5.2,0.0
2025-11-10T00:00:00Z,1.3980000000001382,6.7,4.2,0.0
2025-11-10T01:00:00Z,0.8229999999998654,6.9,3.5,0.0
2025-11-10T02:00:00Z,0.6210000000000946,6.8,2.4,0.0
2025-11-10T03:00:00Z,0.5779999999999745,7.0,0.7,0.0
2025-11-10T04:00:00Z,0.5799999999999272,6.9,0.6,0.0
2025-11-10T05:00:00Z,0.6539999999999964,6.9,2.7,0.0
2025-11-10T06:00:00Z,0.021000000000185537,6.6,4.7,0.0
2025-11-10T07:00:00Z,0.125,6.6,3.9,1.0
2025-11-10T08:00:00Z,0.018999999999778083,6.8,3.4,29.0
2025-11-10T09:00:00Z,0.018000000000029104,7.2,3.1,76.0
2025-11-10T10:00:00Z,0.018000000000029104,7.8,3.1,124.0
2025-11-10T11:00:00Z,0.5189999999997781,8.2,2.0,154.0
2025-11-10T12:00:00Z,0.15100000000029468,8.0,5.4,148.0
2025-11-10T13:00:00Z,0.018999999999778083,8.2,3.5,81.0
2025-11-10T14:00:00Z,0.018000000000029104,8.1,2.8,53.0
2025-11-10T15:00:00Z,0.01900000000023283,7.4,2.8,25.0
2025-11-10T16:00:00Z,0.1839999999997417,6.3,3.0,0.0
2025-11-10T17:00:00Z,0.021000000000185537,5.9,2.0,0.0
2025-11-10T18:00:00Z,0.018999999999778083,5.9,0.8,0.0
2025-11-10T19:00:00Z,0.01900000000023283,5.9,1.0,0.0
2025-11-10T20:00:00Z,0.018999999999778083,5.2,0.6,0.0
2025-11-10T21:00:00Z,0.7010000000000218,4.9,1.1,0.0
2025-11-10T22:00:00Z,0.43200000000024374,4.4,3.1,0.0
2025-11-10T23:00:00Z,0.45699999999987995,3.8,3.3,0.0
2025-11-11T00:00:00Z,1.3969999999999345,5.4,4.4,0.0
2025-11-11T01:00:00Z,0.9690000000000509,6.2,5.6,0.0
2025-11-11T02:00:00Z,0.8980000000001382,5.8,5.6,0.0
2025-11-11T03:00:00Z,0.8079999999999927,7.3,7.9,0.0
2025-11-11T04:00:00Z,0.6419999999998254,7.3,7.9,0.0
2025-11-11T05:00:00Z,0.5639999999998508,6.9,10.1,0.0
2025-11-11T06:00:00Z,0.022000000000389264,7.1,11.8,0.0
2025-11-11T07:00:00Z,0.018000000000029104,7.4,8.5,1.0
2025-11-11T08:00:00Z,0.38499999999976353,8.2,10.4,22.0
2025-11-11T09:00:00Z,0.13099999999985812,8.6,11.0,42.0
2025-11-11T10:00:00Z,0.018000000000029104,8.9,13.0,96.0
2025-11-11T11:00:00Z,0.07500000000027285,8.8,13.4,92.0
2025-11-11T12:00:00Z,0.42000000000007276,8.2,11.6,38.0
2025-11-11T13:00:00Z,0.2539999999999054,8.1,12.8,28.0
2025-11-11T14:00:00Z,0.4299999999998363,8.2,12.6,30.0
2025-11-11T15:00:00Z,0.13200000000006185,8.3,11.8,12.0
2025-11-11T16:00:00Z,0.03699999999980719,8.6,12.5,0.0
2025-11-11T17:00:00Z,0.01900000000023283,8.4,12.7,0.0
2025-11-11T18:00:00Z,0.018000000000029104,8.7,13.6,0.0
2025-11-11T19:00:00Z,0.018999999999778083,8.4,14.1,0.0
2025-11-11T20:00:00Z,0.01900000000023283,8.4,13.4,0.0
2025-11-11T21:00:00Z,0.018000000000029104,7.8,12.4,0.0
2025-11-11T22:00:00Z,0.018999999999778083,7.7,14.4,0.0
2025-11-11T23:00:00Z,0.018000000000029104,7.6,15.5,0.0
2025-11-12T00:00:00Z,0.09300000000030195,7.8,14.8,0.0
2025-11-12T01:00:00Z,0.018999999999778083,7.5,13.5,0.0
2025-11-12T02:00:00Z,0.018000000000029104,7.2,12.5,0.0
2025-11-12T03:00:00Z,0.016999999999825377,7.1,14.1,0.0
2025-11-12T04:00:00Z,0.018000000000029104,7.2,15.5,0.0
2025-11-12T05:00:00Z,0.17200000000002547,7.6,17.5,0.0
2025-11-12T06:00:00Z,0.6060000000002219,8.1,17.8,0.0
2025-11-12T07:00:00Z,1.7429999999999382,8.5,22.0,1.0
2025-11-12T08:00:00Z,1.530999999999949,8.8,23.6,20.0
2025-11-12T09:00:00Z,0.018000000000029104,9.2,23.6,49.0
2025-11-12T10:00:00Z,0.018000000000029104,10.0,25.0,51.0
2025-11-12T11:00:00Z,0.018000000000029104,10.6,25.5,99.0
2025-11-12T12:00:00Z,0.1089999999999236,10.9,22.3,86.0
2025-11-12T13:00:00Z,0.018000000000029104,11.6,24.7,84.0
2025-11-12T14:00:00Z,0.018000000000029104,11.7,22.2,58.0
2025-11-12T15:00:00Z,1.7260000000001128,11.4,23.6,9.0
2025-11-12T16:00:00Z,1.668999999999869,11.5,24.9,0.0
2025-11-12T17:00:00Z,1.6329999999998108,11.2,20.1,0.0
2025-11-12T18:00:00Z,0.14800000000013824,11.1,19.6,0.0
2025-11-12T19:00:00Z,1.6019999999998618,10.8,21.7,0.0
2025-11-12T20:00:00Z,1.4839999999999236,10.8,22.4,0.0
2025-11-12T21:00:00Z,0.9440000000004147,11.1,20.9,0.0
2025-11-12T22:00:00Z,0.017999999999574356,11.2,21.0,0.0
2025-11-12T23:00:00Z,0.018000000000029104,11.1,20.9,0.0
2025-11-13T00:00:00Z,0.018000000000029104,10.4,18.4,0.0
2025-11-13T01:00:00Z,0.017000000000280124,10.1,19.3,0.0
2025-11-13T02:00:00Z,0.016999999999825377,10.2,19.9,0.0
2025-11-13T03:00:00Z,0.018000000000029104,10.2,20.1,0.0
2025-11-13T04:00:00Z,0.018000000000029104,9.8,19.0,0.0
2025-11-13T05:00:00Z,0.06399999999985084,9.6,18.3,0.0
2025-11-13T06:00:00Z,0.05999999999994543,8.9,17.4,0.0
2025-11-13T07:00:00Z,0.01900000000023283,8.7,18.0,1.0
2025-11-13T08:00:00Z,0.01999999999998181,9.4,17.7,39.0
2025-11-13T09:00:00Z,0.018999999999778083,10.6,19.8,109.0
2025-11-13T10:00:00Z,0.01900000000023283,11.6,18.2,183.0
2025-11-13T11:00:00Z,0.018000000000029104,12.2,20.5,216.0
2025-11-13T12:00:00Z,0.018999999999778083,12.2,19.9,194.0
2025-11-13T13:00:00Z,0.01900000000023283,12.5,24.6,104.0
2025-11-13T14:00:00Z,0.018999999999778083,13.2,29.3,106.0
2025-11-13T15:00:00Z,0.01900000000023283,13.4,30.3,14.0
2025-11-13T16:00:00Z,0.018000000000029104,12.6,30.7,0.0
2025-11-13T17:00:00Z,0.018999999999778083,12.4,30.4,0.0
2025-11-13T18:00:00Z,0.01900000000023283,12.4,31.9,0.0
2025-11-13T19:00:00Z,0.018000000000029104,12.4,29.0,0.0
2025-11-13T20:00:00Z,0.2519999999999527,9.3,25.2,0.0
2025-11-13T21:00:00Z,0.5039999999999054,7.3,21.9,0.0
2025-11-13T22:00:00Z,0.33100000000013097,6.9,18.8,0.0
2025-11-13T23:00:00Z,0.4559999999996762,6.9,16.4,0.0
2025-11-14T00:00:00Z,0.16000000000030923,6.1,13.0,0.0
2025-11-14T01:00:00Z,0.6959999999999127,5.7,11.2,0.0
2025-11-14T02:00:00Z,0.5740000000000691,5.6,11.0,0.0
2025-11-14T03:00:00Z,0.49299999999993815,5.6,9.7,0.0
2025-11-14T04:00:00Z,0.018000000000029104,5.4,6.0,0.0
2025-11-14T05:00:00Z,0.018999999999778083,5.2,3.5,0.0
2025-11-14T06:00:00Z,0.01900000000023283,5.2,2.2,0.0
2025-11-14T07:00:00Z,0.3809999999998581,4.8,1.4,0.0
2025-11-14T08:00:00Z,0.7080000000000837,5.7,2.1,18.0
2025-11-14T09:00:00Z,0.2460000000000946,6.4,3.9,48.0
2025-11-14T10:00:00Z,0.15999999999985448,6.7,5.2,62.0
2025-11-14T11:00:00Z,0.3580000000001746,6.9,5.6,69.0
2025-11-14T12:00:00Z,0.5960000000000036,7.2,10.0,76.0
2025-11-14T13:00:00Z,0.08500000000003638,6.8,12.2,64.0
2025-11-14T14:00:00Z,0.6849999999999454,6.3,10.4,31.0
2025-11-14T15:00:00Z,0.3930000000000291,5.6,10.4,16.0
2025-11-14T16:00:00Z,0.6579999999999018,4.9,11.8,0.0
2025-11-14T17:00:00Z,0.5859999999997854,4.6,11.5,0.0
2025-11-14T18:00:00Z,0.027000000000043656,4.1,10.4,0.0
2025-11-14T19:00:00Z,0.6359999999999673,3.9,11.4,0.0
2025-11-14T20:00:00Z,0.7300000000000182,3.7,11.8,0.0
2025-11-14T21:00:00Z,0.5590000000001965,3.2,11.0,0.0
2025-11-14T22:00:00Z,0.5499999999997272,2.8,12.0,0.0
2025-11-14T23:00:00Z,0.5860000000002401,2.5,14.1,0.0
2025-11-15T00:00:00Z,0.6590000000001055,2.7,13.5,0.0
2025-11-15T01:00:00Z,1.0809999999996762,2.0,13.2,0.0
2025-11-15T02:00:00Z,0.8380000000001928,1.3,11.4,0.0
2025-11-15T03:00:00Z,0.9540000000001783,1.1,12.3,0.0
2025-11-15T04:00:00Z,1.1589999999996508,0.8,13.5,0.0
2025-11-15T05:00:00Z,0.8960000000001855,0.2,11.9,0.0
2025-11-15T06:00:00Z,1.43100000000004,-0.3,8.7,0.0
2025-11-15T07:00:00Z,1.2899999999999636,-0.3,9.1,0.0
2025-11-15T08:00:00Z,1.0369999999998072,0.6,11.2,48.0
2025-11-15T09:00:00Z,0.9020000000000437,1.9,10.2,139.0
2025-11-15T10:00:00Z,0.93100000000004,2.8,10.1,213.0
2025-11-15T11:00:00Z,0.5599999999999454,3.4,10.1,252.0
2025-11-15T12:00:00Z,0.1390000000001237,4.2,10.4,248.0
2025-11-15T13:00:00Z,0.1430000000000291,4.8,9.3,181.0
2025-11-15T14:00:00Z,0.11099999999987631,4.5,8.1,118.0
2025-11-15T15:00:00Z,0.7880000000000109,3.2,8.8,33.0
2025-11-15T16:00:00Z,0.5979999999999563,2.8,9.6,0.0
2025-11-15T17:00:00Z,0.5730000000003201,2.8,10.3,0.0
2025-11-15T18:00:00Z,0.5739999999996144,2.0,9.4,0.0
2025-11-15T19:00:00Z,0.5779999999999745,2.0,9.8,0.0
2025-11-15T20:00:00Z,0.5740000000000691,2.2,9.4,0.0
2025-11-15T21:00:00Z,0.5730000000003201,2.5,8.6,0.0
2025-11-15T22:00:00Z,0.7929999999996653,2.3,7.4,0.0
2025-11-15T23:00:00Z,1.2270000000003165,2.0,6.7,0.0
2025-11-16T00:00:00Z,1.2869999999998072,1.5,9.1,0.0
2025-11-16T01:00:00Z,1.2770000000000437,1.1,8.1,0.0
2025-11-16T02:00:00Z,1.300000000000182,1.1,7.9,0.0
2025-11-16T03:00:00Z,1.2519999999999527,0.9,6.2,0.0
2025-11-16T04:00:00Z,1.2849999999998545,1.2,8.2,0.0
2025-11-16T05:00:00Z,1.30600000000004,0.9,8.5,0.0
2025-11-16T06:00:00Z,1.2789999999999964,-0.1,6.5,0.0
2025-11-16T07:00:00Z,1.3009999999999309,-1.9,4.9,0.0
2025-11-16T08:00:00Z,1.2910000000001673,-0.7,7.4,43.0
2025-11-16T09:00:00Z,1.3350000000000364,0.8,7.7,126.0
2025-11-16T10:00:00Z,0.6269999999999527,2.0,7.0,175.0
2025-11-16T11:00:00Z,0.29500000000007276,3.2,7.1,210.0
2025-11-16T12:00:00Z,0.016999999999825377,4.2,7.3,212.0
2025-11-16T13:00:00Z,0.29700000000002547,4.2,9.9,141.0
2025-11-16T14:00:00Z,0.7699999999999818,3.8,11.9,75.0
2025-11-16T15:00:00Z,0.5889999999999418,3.6,13.6,18.0
2025-11-16T16:00:00Z,0.5570000000002437,3.2,14.9,0.0
2025-11-16T17:00:00Z,0.556999999999789,3.5,16.4,0.0
2025-11-16T18:00:00Z,0.5579999999999927,3.9,16.9,0.0
2025-11-16T19:00:00Z,0.5549999999998363,3.8,17.6,0.0
2025-11-16T20:00:00Z,0.5530000000003383,4.3,18.3,0.0
2025-11-16T21:00:00Z,0.5509999999999309,4.4,18.3,0.0
2025-11-16T22:00:00Z,0.5489999999999782,4.3,16.1,0.0
2025-11-16T23:00:00Z,0.5639999999998508,4.1,15.3,0.0
2025-11-17T00:00:00Z,0.5799999999999272,3.5,17.0,0.0
2025-11-17T01:00:00Z,0.5770000000002256,3.2,16.5,0.0
2025-11-17T02:00:00Z,0.5789999999997235,2.8,16.0,0.0
2025-11-17T03:00:00Z,0.5780000000004293,2.2,14.3,0.0
2025-11-17T04:00:00Z,0.5789999999997235,1.9,14.3,0.0
2025-11-17T05:00:00Z,0.5799999999999272,1.6,12.7,0.0
2025-11-17T06:00:00Z,0.7270000000003165,1.6,11.8,0.0
2025-11-17T07:00:00Z,1.2029999999999745,0.9,12.4,0.0
2025-11-17T08:00:00Z,1.1169999999997344,2.2,15.9,36.0
2025-11-17T09:00:00Z,0.7680000000000291,3.4,16.1,119.0
2025-11-17T10:00:00Z,0.5509999999999309,3.8,16.8,179.0
2025-11-17T11:00:00Z,0.5480000000002292,4.5,17.6,219.0
2025-11-17T12:00:00Z,0.22399999999970532,4.9,19.4,223.0
2025-11-17T13:00:00Z,0.018000000000029104,5.2,19.3,181.0
2025-11-17T14:00:00Z,0.5109999999999673,4.5,17.3,108.0
2025-11-17T15:00:00Z,0.6480000000001382,3.3,15.7,28.0
2025-11-17T16:00:00Z,0.6030000000000655,2.8,12.4,0.0
2025-11-17T17:00:00Z,0.7359999999998763,2.0,13.0,0.0
2025-11-17T18:00:00Z,0.66800000000012,2.5,15.4,0.0
2025-11-17T19:00:00Z,0.9090000000001055,2.2,12.4,0.0
2025-11-17T20:00:00Z,1.0499999999997272,2.1,12.7,0.0
2025-11-17T21:00:00Z,0.7910000000001673,1.5,9.9,0.0
2025-11-17T22:00:00Z,1.262000000000171,1.0,9.9,0.0
2025-11-17T23:00:00Z,1.268000000000029,1.2,12.5,0.0
2025-11-18T00:00:00Z,1.125999999999749,1.5,13.0,0.0
2025-11-18T01:00:00Z,1.2789999999999964,1.7,13.9,0.0
2025-11-18T02:00:00Z,0.8969999999999345,1.9,14.8,0.0
2025-11-18T03:00:00Z,1.0460000000002765,2.2,15.7,0.0
2025-11-18T04:00:00Z,0.88799999999992,2.6,16.0,0.0
2025-11-18T05:00:00Z,0.6639999999997599,3.1,17.6,0.0
2025-11-18T06:00:00Z,0.7270000000003165,2.9,17.2,0.0
2025-11-18T07:00:00Z,0.8409999999998945,2.7,16.2,0.0
2025-11-18T08:00:00Z,0.9279999999998836,3.2,16.0,26.0
2025-11-18T09:00:00Z,0.8710000000000946,4.2,16.3,89.0
2025-11-18T10:00:00Z,0.4499999999998181,5.2,18.3,161.0
2025-11-18T11:00:00Z,0.2090000000002874,5.5,18.6,186.0
2025-11-18T12:00:00Z,0.5589999999997417,5.2,18.7,163.0
2025-11-18T13:00:00Z,0.016000000000076398,5.1,18.1,139.0
2025-11-18T14:00:00Z,0.018000000000029104,4.6,16.5,76.0
2025-11-18T15:00:00Z,0.08100000000013097,3.6,15.2,20.0
2025-11-18T16:00:00Z,0.31199999999989814,3.2,14.1,0.0
2025-11-18T17:00:00Z,0.6449999999999818,3.1,12.6,0.0
2025-11-18T18:00:00Z,0.5900000000001455,2.8,13.6,0.0
2025-11-18T19:00:00Z,0.6189999999996871,2.5,11.7,0.0
2025-11-18T20:00:00Z,0.8630000000002838,2.2,10.4,0.0
2025-11-18T21:00:00Z,0.862999999999829,2.2,9.2,0.0
2025-11-18T22:00:00Z,1.0579999999999927,1.7,8.0,0.0
2025-11-18T23:00:00Z,0.94399999999996,1.3,8.0,0.0
2025-11-19T00:00:00Z,1.0399999999999636,1.3,7.5,0.0
2025-11-19T01:00:00Z,1.0590000000001965,1.1,7.8,0.0
2025-11-19T02:00:00Z,1.125,0.9,7.1,0.0
2025-11-19T03:00:00Z,1.1990000000000691,0.6,6.1,0.0
2025-11-19T04:00:00Z,1.2289999999998145,0.4,6.9,0.0
2025-11-19T05:00:00Z,1.2460000000000946,-0.1,7.8,0.0
2025-11-19T06:00:00Z,1.2130000000001928,-0.3,8.0,0.0
2025-11-19T07:00:00Z,1.2339999999999236,-1.5,5.5,0.0
2025-11-19T08:00:00Z,1.225999999999658,-0.6,6.6,31.0
2025-11-19T09:00:00Z,1.1020000000003165,1.1,6.9,109.0
2025-11-19T10:00:00Z,0.900000000000091,2.2,5.3,161.0
2025-11-19T11:00:00Z,0.6340000000000146,2.7,4.5,147.0
2025-11-19T12:00:00Z,0.6969999999996617,2.8,1.8,119.0
2025-11-19T13:00:00Z,0.42200000000002547,2.7,1.0,112.0
2025-11-19T14:00:00Z,0.018000000000029104,2.0,0.6,41.0
2025-11-19T15:00:00Z,0.3369999999999891,1.9,1.0,5.0
2025-11-19T16:00:00Z,0.805000000000291,1.1,3.4,0.0
2025-11-19T17:00:00Z,0.6469999999999345,0.8,5.2,0.0
2025-11-19T18:00:00Z,0.8550000000000182,0.6,8.8,0.0
2025-11-19T19:00:00Z,0.9299999999998363,0.6,9.3,0.0
2025-11-19T20:00:00Z,1.0549999999998363,0.5,9.9,0.0
2025-11-19T21:00:00Z,1.1010000000001128,0.5,11.7,0.0
2025-11-19T22:00:00Z,1.0830000000000837,0.7,14.0,0.0
2025-11-19T23:00:00Z,1.0630000000001019,0.6,14.3,0.0
2025-11-20T00:00:00Z,1.0529999999998836,0.9,14.2,0.0
2025-11-20T01:00:00Z,1.0630000000001019,0.8,14.6,0.0
2025-11-20T02:00:00Z,0.7639999999996689,0.9,15.4,0.0
2025-11-20T03:00:00Z,0.7380000000002838,0.8,14.5,0.0
2025-11-20T04:00:00Z,0.9549999999999272,0.6,16.1,0.0
2025-11-20T05:00:00Z,0.9899999999997817,0.6,18.4,0.0
2025-11-20T06:00:00Z,0.8480000000004111,0.6,19.1,0.0
2025-11-20T07:00:00Z,0.9479999999998654,0.4,19.7,0.0
2025-11-20T08:00:00Z,1.1190000000001419,0.6,20.0,14.0
2025-11-20T09:00:00Z,1.100999999999658,0.8,20.4,42.0
2025-11-20T10:00:00Z,1.0530000000003383,0.9,21.8,64.0
2025-11-20T11:00:00Z,1.0099999999997635,0.8,22.6,69.0
2025-11-20T12:00:00Z,1.0230000000001382,0.9,23.9,83.0
2025-11-20T13:00:00Z,1.03899999999976,0.6,23.3,32.0
2025-11-20T14:00:00Z,1.037000000000262,0.5,23.0,27.0
2025-11-20T15:00:00Z,1.0340000000001055,0.3,21.8,7.0
2025-11-20T16:00:00Z,1.1209999999996398,0.4,20.8,0.0
2025-11-20T17:00:00Z,0.9570000000003347,0.3,18.4,0.0
2025-11-20T18:00:00Z,1.1179999999999382,0.4,17.3,0.0
2025-11-20T19:00:00Z,1.06899999999996,0.2,15.8,0.0
2025-11-20T20:00:00Z,1.0960000000000036,0.5,15.7,0.0
2025-11-20T21:00:00Z,0.9890000000000327,0.5,17.0,0.0
2025-11-20T22:00:00Z,1.0329999999999018,0.6,16.3,0.0
2025-11-20T23:00:00Z,1.000999999999749,0.5,16.1,0.0
2025-11-21T00:00:00Z,0.9690000000000509,0.9,19.4,0.0
2025-11-21T01:00:00Z,0.8569999999999709,1.1,19.3,0.0
2025-11-21T02:00:00Z,0.6090000000003783,1.0,18.0,0.0
2025-11-21T03:00:00Z,0.8009999999999309,0.4,16.4,0.0
2025-11-21T04:00:00Z,1.237999999999829,0.1,15.4,0.0
2025-11-21T05:00:00Z,1.137000000000171,-0.4,15.5,0.0
2025-11-21T06:00:00Z,1.3109999999996944,-0.3,15.2,0.0
2025-11-21T07:00:00Z,1.275000000000091,-0.9,12.6,0.0
2025-11-21T08:00:00Z,1.2690000000002328,-0.9,10.3,28.0
2025-11-21T09:00:00Z,1.530999999999949,-0.2,8.4,109.0
2025-11-21T10:00:00Z,0.9290000000000873,1.8,10.2,181.0
2025-11-21T11:00:00Z,0.7279999999996107,2.5,11.6,224.0
2025-11-21T12:00:00Z,0.6390000000001237,2.7,9.3,220.0
2025-11-21T13:00:00Z,0.5850000000000364,2.7,8.9,172.0
2025-11-21T14:00:00Z,0.58199999999988,2.0,7.6,82.0
2025-11-21T15:00:00Z,1.012000000000171,1.5,11.0,14.0
2025-11-21T16:00:00Z,0.8580000000001746,0.1,10.6,0.0
2025-11-21T17:00:00Z,0.7300000000000182,-0.8,9.5,0.0
2025-11-21T18:00:00Z,1.2449999999998909,-1.5,8.7,0.0
2025-11-21T19:00:00Z,1.4940000000001419,-1.7,9.7,0.0
2025-11-21T20:00:00Z,2.4599999999995816,-1.6,13.2,0.0
2025-11-21T21:00:00Z,1.3350000000000364,-1.4,13.5,0.0
2025-11-21T22:00:00Z,1.71100000000024,-1.5,12.3,0.0
2025-11-21T23:00:00Z,1.5119999999997162,-1.5,13.5,0.0
2025-11-22T00:00:00Z,1.3770000000004075,-1.4,14.0,0.0
2025-11-22T01:00:00Z,1.3129999999996471,-0.9,14.8,0.0
2025-11-22T02:00:00Z,1.3670000000001892,-0.6,15.0,0.0
2025-11-22T03:00:00Z,1.3890000000001237,-0.2,15.3,0.0
2025-11-22T04:00:00Z,1.3559999999997672,0.4,15.1,0.0
2025-11-22T05:00:00Z,0.9720000000002074,1.0,15.4,0.0
2025-11-22T06:00:00Z,0.8820000000000618,0.9,15.2,0.0
2025-11-22T07:00:00Z,1.0239999999998872,1.2,16.2,0.0
2025-11-22T08:00:00Z,1.0529999999998836,1.6,16.8,24.0
2025-11-22T09:00:00Z,0.81899999999996,2.3,18.7,93.0
2025-11-22T10:00:00Z,0.47699999999986176,3.0,20.0,150.0
2025-11-22T11:00:00Z,0.5940000000000509,3.3,20.7,137.0
2025-11-22T12:00:00Z,0.44399999999996,3.5,18.5,114.0
2025-11-22T13:00:00Z,0.018000000000029104,3.7,18.9,69.0
2025-11-22T14:00:00Z,0.6780000000003383,3.3,18.0,69.0
2025-11-22T15:00:00Z,0.55600000000004,2.5,17.5,18.0
2025-11-22T16:00:00Z,0.01599999999962165,2.0,17.3,0.0
2025-11-22T17:00:00Z,1.0030000000001564,1.9,17.9,0.0
2025-11-22T18:00:00Z,0.8960000000001855,2.1,19.2,0.0
2025-11-22T19:00:00Z,0.8179999999997563,2.0,19.1,0.0
2025-11-22T20:00:00Z,0.7449999999998909,1.9,19.3,0.0
2025-11-22T21:00:00Z,0.8510000000001128,1.5,19.6,0.0
2025-11-22T22:00:00Z,0.6889999999998508,1.2,19.3,0.0
2025-11-22T23:00:00Z,1.0650000000000546,1.0,19.9,0.0
2025-11-23T00:00:00Z,2.211999999999989,0.9,20.1,0.0
2025-11-23T01:00:00Z,1.8020000000001346,0.9,19.7,0.0
2025-11-23T02:00:00Z,2.3530000000000655,1.0,19.9,0.0
2025-11-23T03:00:00Z,1.4909999999999854,0.9,20.4,0.0
2025-11-23T04:00:00Z,0.9200000000000728,1.0,20.9,0.0
2025-11-23T05:00:00Z,0.7989999999999782,0.9,21.3,0.0
2025-11-23T06:00:00Z,0.6419999999998254,0.8,20.2,0.0
2025-11-23T07:00:00Z,0.6430000000000291,0.9,19.6,0.0
2025-11-23T08:00:00Z,0.6420000000002801,1.4,20.3,24.0
2025-11-23T09:00:00Z,0.7399999999997817,2.2,21.5,103.0
2025-11-23T10:00:00Z,0.7280000000000655,2.8,21.0,151.0
2025-11-23T11:00:00Z,0.33199999999987995,3.0,19.7,191.0
2025-11-23T12:00:00Z,0.68100000000004,3.2,18.0,202.0
2025-11-23T13:00:00Z,0.38599999999996726,2.8,17.4,161.0
2025-11-23T14:00:00Z,0.018000000000029104,2.0,17.5,91.0
2025-11-23T15:00:00Z,1.0419999999999163,1.3,17.8,19.0
2025-11-23T16:00:00Z,0.6820000000002437,1.4,19.3,0.0
2025-11-23T17:00:00Z,0.5779999999999745,1.9,20.9,0.0
2025-11-23T18:00:00Z,0.581000000000131,2.2,22.7,0.0
2025-11-23T19:00:00Z,0.5769999999997708,2.1,23.7,0.0
2025-11-23T20:00:00Z,0.5760000000000218,2.2,23.8,0.0
2025-11-23T21:00:00Z,0.5779999999999745,2.0,22.9,0.0
2025-11-23T22:00:00Z,1.0140000000001237,1.5,22.3,0.0
2025-11-23T23:00:00Z,0.7959999999998217,1.5,23.2,0.0
2025-11-24T00:00:00Z,0.5869999999999891,1.7,24.7,0.0
2025-11-24T01:00:00Z,0.5779999999999745,2.0,25.3,0.0
2025-11-24T02:00:00Z,0.5880000000001928,1.9,25.8,0.0
2025-11-24T03:00:00Z,0.6300000000001091,1.1,24.9,0.0
2025-11-24T04:00:00Z,0.6459999999997308,0.4,22.3,0.0
2025-11-24T05:00:00Z,0.8730000000000473,0.6,21.5,0.0
2025-11-24T06:00:00Z,1.0659999999998035,0.8,22.7,0.0
2025-11-24T07:00:00Z,0.9860000000003311,0.7,20.4,0.0
2025-11-24T08:00:00Z,0.8919999999998254,0.8,17.4,3.0
2025-11-24T09:00:00Z,1.0149999999998727,1.1,15.7,16.0
2025-11-24T10:00:00Z,1.0510000000003856,1.6,16.2,31.0
2025-11-24T11:00:00Z,0.9869999999996253,1.9,16.1,60.0
2025-11-24T12:00:00Z,0.9410000000002583,1.6,14.9,54.0
2025-11-24T13:00:00Z,1.0540000000000873,2.0,14.0,78.0
2025-11-24T14:00:00Z,0.8739999999997963,1.5,11.9,29.0
2025-11-24T15:00:00Z,0.6620000000002619,2.0,12.1,3.0
2025-11-24T16:00:00Z,0.8679999999999382,2.5,7.1,0.0
2025-11-24T17:00:00Z,0.8249999999998181,2.2,5.3,0.0
2025-11-24T18:00:00Z,0.612999999999829,3.0,7.6,0.0
2025-11-24T19:00:00Z,0.1610000000000582,3.0,6.8,0.0
2025-11-24T20:00:00Z,2.019000000000233,3.3,9.4,0.0
2025-11-24T21:00:00Z,1.712999999999738,3.6,14.1,0.0
2025-11-24T22:00:00Z,0.017000000000280124,3.8,14.8,0.0
2025-11-24T23:00:00Z,0.6489999999998872,3.8,14.8,0.0
2025-11-25T00:00:00Z,0.49499999999989086,3.5,10.9,0.0
2025-11-25T01:00:00Z,0.017000000000280124,3.5,10.6,0.0
2025-11-25T02:00:00Z,0.018000000000029104,3.5,9.6,0.0
2025-11-25T03:00:00Z,0.9159999999997126,3.2,6.8,0.0
2025-11-25T04:00:00Z,0.5830000000000837,2.8,5.5,0.0
2025-11-25T05:00:00Z,0.5700000000001637,3.2,3.6,0.0
2025-11-25T06:00:00Z,0.7179999999998472,2.8,5.1,0.0
2025-11-25T07:00:00Z,0.6309999999998581,2.8,5.9,0.0
2025-11-25T08:00:00Z,0.09799999999995634,3.1,7.4,13.0
2025-11-25T09:00:00Z,0.8150000000000546,3.8,10.7,66.0
2025-11-25T10:00:00Z,0.5280000000002474,4.3,11.2,116.0
2025-11-25T11:00:00Z,0.018999999999778083,4.3,11.8,130.0
2025-11-25T12:00:00Z,0.018000000000029104,4.2,10.2,110.0
2025-11-25T13:00:00Z,0.017000000000280124,4.1,8.7,83.0
2025-11-25T14:00:00Z,0.39099999999962165,3.7,9.7,52.0
2025-11-25T15:00:00Z,0.7560000000003129,2.9,9.7,10.0
2025-11-25T16:00:00Z,0.5459999999998217,2.5,11.1,0.0
2025-11-25T17:00:00Z,0.5399999999999636,2.5,12.3,0.0
2025-11-25T18:00:00Z,0.543999999999869,3.2,12.2,0.0
